2023-12-23 06:57:22.415 [info] Log level: Info
2023-12-23 06:57:22.415 [info] Validating found git in: "git"
2023-12-23 06:57:22.415 [info] Using git "2.34.1" from "git"
2023-12-23 06:57:22.415 [info] > git rev-parse --show-toplevel [3ms]
2023-12-23 06:57:22.419 [info] > git rev-parse --show-toplevel [6ms]
2023-12-23 06:57:22.429 [info] > git rev-parse --show-toplevel [3ms]
2023-12-23 06:57:22.436 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.442 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.448 [info] > git rev-parse --show-toplevel [0ms]
2023-12-23 06:57:22.454 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.460 [info] > git rev-parse --show-toplevel [0ms]
2023-12-23 06:57:22.464 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.469 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.474 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.479 [info] > git rev-parse --show-toplevel [0ms]
2023-12-23 06:57:22.484 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.489 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.493 [info] > git rev-parse --show-toplevel [0ms]
2023-12-23 06:57:22.498 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.503 [info] > git rev-parse --show-toplevel [0ms]
2023-12-23 06:57:22.508 [info] > git rev-parse --show-toplevel [0ms]
2023-12-23 06:57:22.513 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.519 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.524 [info] > git rev-parse --show-toplevel [0ms]
2023-12-23 06:57:22.529 [info] > git rev-parse --show-toplevel [0ms]
2023-12-23 06:57:22.534 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.541 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.548 [info] > git rev-parse --show-toplevel [2ms]
2023-12-23 06:57:22.554 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:57:22.559 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 06:58:34.914 [info] > git rev-parse --show-toplevel [1ms]
2023-12-23 07:03:44.877 [info] > git rev-parse --show-toplevel [19ms]
2023-12-23 07:04:56.009 [info] > git rev-parse --show-toplevel [9ms]
2023-12-23 07:05:55.975 [info] > git rev-parse --show-toplevel [3ms]
